name;year;sex;births;prop;rank;rank_change_yoy
Olympia;2009;f;2;6.38E-05;1284;175
Olympia;2010;f;1;3.07E-05;1591;-307
Olympia;2012;f;1;3.00E-05;1683;
Olympia;2013;f;1;2.98E-05;1733;-50
Olympia;2014;f;2;5.74E-05;1480;253
Olympia;2016;f;1;2.75E-05;1839;
Olympia;2017;f;2;5.54E-05;1568;271
Olympia;2018;f;4;0.000109436;1183;385
Olympia;2019;f;3;8.34E-05;1350;-167
Olympia;2020;f;2;5.61E-05;1612;-262
Olympia;2021;f;4;0.000106938;1234;378
Olympia;2022;f;9;0.000251622;681;553
Olívia;2007;f;1;3.35E-05;1449;
Olívia;2010;f;1;3.07E-05;1591;
Olívia;2011;f;1;3.06E-05;1625;-34
Olívia;2012;f;1;3.00E-05;1683;-58
Olívia;2013;f;1;2.98E-05;1733;-50
Olívia;2016;f;1;2.75E-05;1839;
Olívia;2017;f;3;8.31E-05;1345;494
Olívia;2018;f;3;8.21E-05;1336;9
Olívia;2019;f;5;0.00013907;1045;291
Olívia;2020;f;5;0.000140209;1058;-13
Olívia;2021;f;1;2.67E-05;1902;-844
Olívia;2022;f;2;5.59E-05;1849;53
Omnia;2001;f;1;3.54E-05;1162;
Omnia;2004;f;1;3.46E-05;1343;
Omnia;2005;f;3;0.000103795;971;372
Omnia;2015;f;2;5.62E-05;1480;
Omnia;2017;f;1;2.77E-05;1860;
Omnia;2018;f;2;5.47E-05;1567;293
Omnia;2020;f;3;8.41E-05;1378;
Omnia;2022;f;3;8.39E-05;1431;
Ona;2000;f;1;3.33E-05;1166;
Ona;2001;f;1;3.54E-05;1162;4
Ona;2004;f;1;3.46E-05;1343;
Ona;2006;f;1;3.44E-05;1435;
Ona;2007;f;2;6.71E-05;1208;227
Ona;2009;f;3;9.57E-05;1106;
Ona;2010;f;1;3.07E-05;1591;-485
Ona;2011;f;4;0.00012259;1038;553
Ona;2012;f;1;3.00E-05;1683;-645
Ona;2013;f;1;2.98E-05;1733;-50
Ona;2014;f;3;8.60E-05;1275;458
Ona;2015;f;7;0.000196861;811;464
Ona;2016;f;2;5.49E-05;1546;-735
Ona;2017;f;1;2.77E-05;1860;-314
Ona;2018;f;2;5.47E-05;1567;293
Ona;2019;f;6;0.000166885;932;635
Ona;2020;f;6;0.000168251;931;1
Ona;2021;f;2;5.35E-05;1600;-669
Ona;2022;f;6;0.000167748;906;694
Onna;2000;f;1;3.33E-05;1166;
Onna;2005;f;1;3.46E-05;1348;
Onna;2007;f;1;3.35E-05;1449;
Onna;2008;f;1;3.27E-05;1459;-10
Onna;2009;f;1;3.19E-05;1551;-92
Onna;2010;f;1;3.07E-05;1591;-40
Onna;2011;f;2;6.13E-05;1369;222
Onna;2012;f;1;3.00E-05;1683;-314
Onna;2013;f;5;0.000148774;967;716
Onna;2016;f;2;5.49E-05;1546;
Onna;2018;f;2;5.47E-05;1567;
Onna;2019;f;2;5.56E-05;1606;-39
Onna;2020;f;1;2.80E-05;1906;-300
Onna;2022;f;4;0.000111832;1199;
Oona;2000;f;1;3.33E-05;1166;
Oona;2001;f;2;7.08E-05;948;218
Oona;2002;f;2;7.10E-05;1020;-72
Oona;2003;f;6;0.000214301;655;365
Oona;2004;f;5;0.000173034;759;-104
Oona;2005;f;3;0.000103795;971;-212
Oona;2006;f;6;0.000206228;724;247
Oona;2007;f;5;0.000167735;835;-111
Oona;2008;f;7;0.000228945;717;118
Oona;2009;f;5;0.000159464;889;-172
Oona;2010;f;5;0.000153516;915;-26
Oona;2011;f;4;0.00012259;1038;-123
Oona;2012;f;2;6.01E-05;1400;-362
Oona;2013;f;3;8.93E-05;1238;162
Oona;2014;f;6;0.000172068;892;346
Oona;2015;f;6;0.000168738;906;-14
Oona;2016;f;3;8.24E-05;1335;-429
Oona;2017;f;9;0.000249418;701;634
Oona;2018;f;14;0.000383026;505;196
Oona;2019;f;10;0.000278141;655;-150
Oona;2020;f;6;0.000168251;931;-276
Oona;2021;f;8;0.000213875;797;134
Oona;2022;f;5;0.00013979;1039;-242
Opaline;2002;f;2;7.10E-05;1020;
Opaline;2004;f;1;3.46E-05;1343;
Opaline;2010;f;1;3.07E-05;1591;
Opaline;2022;f;2;5.59E-05;1849;
Ophelia;2000;f;5;0.000166706;691;
Ophelia;2001;f;2;7.08E-05;948;-257
Ophelia;2002;f;5;0.000177538;720;228
Ophelia;2004;f;1;3.46E-05;1343;
Ophelia;2005;f;2;6.92E-05;1125;218
Ophelia;2006;f;1;3.44E-05;1435;-310
Ophelia;2007;f;1;3.35E-05;1449;-14
Ophelia;2008;f;1;3.27E-05;1459;-10
Ophelia;2010;f;3;9.21E-05;1170;
Ophelia;2011;f;1;3.06E-05;1625;-455
Ophelia;2012;f;4;0.000120153;1056;569
Ophelia;2014;f;2;5.74E-05;1480;
Ophelia;2015;f;2;5.62E-05;1480;0
Ophelia;2016;f;7;0.000192271;821;659
Ophelia;2017;f;5;0.000138566;1017;-196
Ophelia;2018;f;13;0.000355667;536;481
Ophelia;2019;f;8;0.000222513;779;-243
Ophelia;2020;f;11;0.00030846;598;181
Ophelia;2021;f;8;0.000213875;797;-199
Ophelia;2022;f;20;0.000559159;354;443
Ophélie;2000;f;11;0.000366752;453;
Ophélie;2001;f;3;0.000106153;837;-384
Ophélie;2002;f;11;0.000390583;467;370
Ophélie;2003;f;13;0.000464319;420;47
Ophélie;2004;f;5;0.000173034;759;-339
Ophélie;2005;f;7;0.000242189;657;102
Ophélie;2006;f;16;0.000549942;387;270
Ophélie;2007;f;8;0.000268375;645;-258
Ophélie;2008;f;8;0.000261652;644;1
Ophélie;2009;f;6;0.000191357;802;-158
Ophélie;2010;f;6;0.000184219;820;-18
Ophélie;2011;f;3;9.19E-05;1188;-368
Ophélie;2012;f;3;9.01E-05;1199;-11
Ophélie;2013;f;9;0.000267793;668;531
Ophélie;2014;f;7;0.000200746;807;-139
Ophélie;2015;f;4;0.000112492;1127;-320
Ophélie;2016;f;7;0.000192271;821;306
Ophélie;2017;f;5;0.000138566;1017;-196
Ophélie;2018;f;7;0.000191513;840;177
Ophélie;2019;f;3;8.34E-05;1350;-510
Ophélie;2020;f;7;0.000196293;833;517
Ophélie;2021;f;2;5.35E-05;1600;-767
Ophélie;2022;f;9;0.000251622;681;919
Oriana;2000;f;10;0.000333411;487;
Oriana;2001;f;10;0.000353845;486;1
Oriana;2002;f;8;0.000284061;567;-81
Oriana;2003;f;12;0.000428602;445;122
Oriana;2004;f;12;0.000415282;465;-20
Oriana;2005;f;9;0.000311386;564;-99
Oriana;2006;f;5;0.000171857;796;-232
Oriana;2007;f;11;0.000369016;522;274
Oriana;2008;f;8;0.000261652;644;-122
Oriana;2009;f;13;0.000414607;494;150
Oriana;2010;f;8;0.000245625;693;-199
Oriana;2011;f;5;0.000153238;891;-198
Oriana;2012;f;4;0.000120153;1056;-165
Oriana;2013;f;4;0.000119019;1078;-22
Oriana;2014;f;5;0.00014339;990;88
Oriana;2015;f;6;0.000168738;906;84
Oriana;2016;f;6;0.000164803;919;-13
Oriana;2017;f;11;0.000304844;599;320
Oriana;2018;f;5;0.000136795;1055;-456
Oriana;2019;f;8;0.000222513;779;276
Oriana;2020;f;6;0.000168251;931;-152
Oriana;2021;f;9;0.00024061;737;194
Oriana;2022;f;6;0.000167748;906;-169
Oriane;2000;f;23;0.000766846;288;
Oriane;2001;f;19;0.000672305;326;-38
Oriane;2002;f;20;0.000710152;315;11
Oriane;2003;f;26;0.000928638;264;51
Oriane;2004;f;17;0.000588317;368;-104
Oriane;2005;f;15;0.000518977;404;-36
Oriane;2006;f;17;0.000584313;373;31
Oriane;2007;f;12;0.000402563;485;-112
Oriane;2008;f;14;0.00045789;452;33
Oriane;2009;f;12;0.000382714;523;-71
Oriane;2010;f;8;0.000245625;693;-170
Oriane;2011;f;6;0.000183886;806;-113
Oriane;2012;f;8;0.000240305;714;92
Oriane;2013;f;5;0.000148774;967;-253
Oriane;2014;f;6;0.000172068;892;75
Oriane;2015;f;3;8.44E-05;1277;-385
Oriane;2016;f;2;5.49E-05;1546;-269
Oriane;2017;f;9;0.000249418;701;845
Oriane;2018;f;2;5.47E-05;1567;-866
Oriane;2019;f;6;0.000166885;932;635
Oriane;2020;f;5;0.000140209;1058;-126
Oriane;2021;f;4;0.000106938;1234;-176
Oriane;2022;f;9;0.000251622;681;553
Ornela;2003;f;1;3.57E-05;1256;
Ornela;2004;f;2;6.92E-05;1103;153
Ornela;2005;f;1;3.46E-05;1348;-245
Ornela;2006;f;5;0.000171857;796;552
Ornela;2007;f;1;3.35E-05;1449;-653
Ornela;2008;f;2;6.54E-05;1242;207
Ornela;2009;f;3;9.57E-05;1106;136
Ornela;2010;f;7;0.000214922;748;358
Ornela;2011;f;2;6.13E-05;1369;-621
Ornela;2012;f;3;9.01E-05;1199;170
Ornela;2013;f;2;5.95E-05;1429;-230
Ornela;2014;f;4;0.000114712;1117;312
Ornela;2015;f;1;2.81E-05;1769;-652
Ornela;2016;f;1;2.75E-05;1839;-70
Ornela;2017;f;2;5.54E-05;1568;271
Ornela;2018;f;3;8.21E-05;1336;232
Ornela;2019;f;5;0.00013907;1045;291
Ornela;2020;f;2;5.61E-05;1612;-567
Ornela;2021;f;2;5.35E-05;1600;12
Ornela;2022;f;2;5.59E-05;1849;-249
Ornella;2000;f;3;0.000100023;850;
Ornella;2001;f;9;0.00031846;519;331
Ornella;2002;f;8;0.000284061;567;-48
Ornella;2003;f;6;0.000214301;655;-88
Ornella;2004;f;3;0.000103821;963;-308
Ornella;2005;f;3;0.000103795;971;-8
Ornella;2006;f;8;0.000274971;628;343
Ornella;2007;f;2;6.71E-05;1208;-580
Ornella;2008;f;5;0.000163532;846;362
Ornella;2009;f;6;0.000191357;802;44
Ornella;2010;f;4;0.000122812;1031;-229
Ornella;2011;f;7;0.000214533;739;292
Ornella;2012;f;2;6.01E-05;1400;-661
Ornella;2013;f;6;0.000178529;854;546
Ornella;2014;f;4;0.000114712;1117;-263
Ornella;2015;f;2;5.62E-05;1480;-363
Ornella;2016;f;5;0.000137336;1034;446
Ornella;2017;f;2;5.54E-05;1568;-534
Ornella;2018;f;1;2.74E-05;1882;-314
Ornella;2020;f;4;0.000112167;1200;
Ornella;2021;f;2;5.35E-05;1600;-400
Ornella;2022;f;2;5.59E-05;1849;-249
Ottavia;2002;f;1;3.55E-05;1216;
Ottavia;2004;f;1;3.46E-05;1343;
Ottavia;2005;f;2;6.92E-05;1125;218
Ottavia;2008;f;1;3.27E-05;1459;
Ottavia;2010;f;1;3.07E-05;1591;
Ottavia;2011;f;1;3.06E-05;1625;-34
Ottavia;2015;f;1;2.81E-05;1769;
Ottavia;2017;f;3;8.31E-05;1345;
Ottavia;2018;f;3;8.21E-05;1336;9
Ottavia;2019;f;1;2.78E-05;1884;-548
Ottavia;2022;f;4;0.000111832;1199;
Oya;2003;f;1;3.57E-05;1256;
Oya;2004;f;1;3.46E-05;1343;-87
Oya;2006;f;1;3.44E-05;1435;
Oya;2007;f;1;3.35E-05;1449;-14
Oya;2013;f;1;2.98E-05;1733;
Oya;2019;f;1;2.78E-05;1884;
Oya;2021;f;2;5.35E-05;1600;
Oya;2022;f;2;5.59E-05;1849;-249
Palina;2001;f;1;3.54E-05;1162;
Palina;2007;f;1;3.35E-05;1449;
Palina;2010;f;1;3.07E-05;1591;
Palina;2011;f;1;3.06E-05;1625;-34
Palina;2013;f;2;5.95E-05;1429;
Palina;2014;f;1;2.87E-05;1747;-318
Palina;2016;f;4;0.000109869;1167;
Palina;2017;f;1;2.77E-05;1860;-693
Palina;2018;f;6;0.000164154;942;918
Palina;2019;f;7;0.000194699;850;92
Palina;2020;f;8;0.000224335;768;82
Palina;2021;f;2;5.35E-05;1600;-832
Palina;2022;f;3;8.39E-05;1431;169
Paloma;2000;f;2;6.67E-05;976;
Paloma;2001;f;5;0.000176922;674;302
Paloma;2002;f;5;0.000177538;720;-46
Paloma;2003;f;4;0.000142867;796;-76
Paloma;2004;f;10;0.000346069;527;269
Paloma;2005;f;2;6.92E-05;1125;-598
Paloma;2006;f;3;0.000103114;1013;112
Paloma;2007;f;9;0.000301922;602;411
Paloma;2008;f;13;0.000425184;481;121
Paloma;2009;f;5;0.000159464;889;-408
Paloma;2010;f;7;0.000214922;748;141
Paloma;2011;f;8;0.000245181;694;54
Paloma;2012;f;9;0.000270343;649;45
Paloma;2013;f;7;0.000208284;786;-137
Paloma;2014;f;7;0.000200746;807;-21
Paloma;2015;f;6;0.000168738;906;-99
Paloma;2016;f;5;0.000137336;1034;-128
Paloma;2017;f;9;0.000249418;701;333
Paloma;2018;f;5;0.000136795;1055;-354
Paloma;2019;f;8;0.000222513;779;276
Paloma;2020;f;6;0.000168251;931;-152
Paloma;2021;f;6;0.000160406;983;-52
Paloma;2022;f;5;0.00013979;1039;-56
Paola;2000;f;11;0.000366752;453;
Paola;2001;f;9;0.00031846;519;-66
Paola;2002;f;8;0.000284061;567;-48
Paola;2003;f;8;0.000285735;558;9
Paola;2004;f;6;0.000207641;687;-129
Paola;2005;f;3;0.000103795;971;-284
Paola;2006;f;8;0.000274971;628;343
Paola;2007;f;7;0.000234828;705;-77
Paola;2008;f;5;0.000163532;846;-141
Paola;2009;f;6;0.000191357;802;44
Paola;2010;f;4;0.000122812;1031;-229
Paola;2011;f;7;0.000214533;739;292
Paola;2012;f;6;0.000180229;843;-104
Paola;2013;f;5;0.000148774;967;-124
Paola;2014;f;7;0.000200746;807;160
Paola;2016;f;5;0.000137336;1034;
Paola;2017;f;5;0.000138566;1017;17
Paola;2018;f;3;8.21E-05;1336;-319
Paola;2019;f;4;0.000111256;1177;159
Paola;2020;f;5;0.000140209;1058;119
Paola;2021;f;4;0.000106938;1234;-176
Paola;2022;f;5;0.00013979;1039;195
Parajsa;2002;f;1;3.55E-05;1216;
Parajsa;2010;f;1;3.07E-05;1591;
Parajsa;2013;f;1;2.98E-05;1733;
Parajsa;2019;f;1;2.78E-05;1884;
Parajsa;2020;f;4;0.000112167;1200;684
Parajsa;2021;f;4;0.000106938;1234;-34
Parajsa;2022;f;2;5.59E-05;1849;-615
Pascale;2000;f;36;0.00120028;206;
Pascale;2001;f;32;0.001132302;220;-14
Pascale;2002;f;19;0.000674644;328;-108
Pascale;2003;f;21;0.000750054;306;22
Pascale;2004;f;22;0.000761351;305;1
Pascale;2005;f;15;0.000518977;404;-99
Pascale;2006;f;25;0.000859284;278;126
Pascale;2007;f;12;0.000402563;485;-207
Pascale;2008;f;9;0.000294358;610;-125
Pascale;2009;f;8;0.000255143;671;-61
Pascale;2010;f;7;0.000214922;748;-77
Pascale;2011;f;11;0.000337123;569;179
Pascale;2012;f;2;6.01E-05;1400;-831
Pascale;2013;f;4;0.000119019;1078;322
Pascale;2014;f;2;5.74E-05;1480;-402
Pascale;2015;f;6;0.000168738;906;574
Pascale;2016;f;3;8.24E-05;1335;-429
Pascale;2017;f;5;0.000138566;1017;318
Pascale;2018;f;3;8.21E-05;1336;-319
Pascale;2019;f;3;8.34E-05;1350;-14
Pascale;2020;f;3;8.41E-05;1378;-28
Pascale;2021;f;2;5.35E-05;1600;-222
Pascale;2022;f;3;8.39E-05;1431;169
Pasqualina;2000;f;1;3.33E-05;1166;
Pasqualina;2004;f;1;3.46E-05;1343;
Pasqualina;2006;f;1;3.44E-05;1435;
Pasqualina;2022;f;2;5.59E-05;1849;
Patricia;2000;f;62;0.002067149;111;
Patricia;2001;f;81;0.002866141;76;35
Patricia;2002;f;60;0.002130455;109;-33
Patricia;2003;f;40;0.001428673;179;-70
Patricia;2004;f;34;0.001176633;211;-32
Patricia;2005;f;24;0.000830364;287;-76
Patricia;2006;f;23;0.000790541;303;-16
Patricia;2007;f;27;0.000905767;272;31
Patricia;2008;f;16;0.000523303;404;-132
Patricia;2009;f;20;0.000637857;345;59
Patricia;2010;f;12;0.000368437;527;-182
Patricia;2011;f;19;0.000582304;364;163
Patricia;2012;f;7;0.000210267;783;-419
Patricia;2013;f;8;0.000238039;724;59
Patricia;2014;f;10;0.000286779;637;87
Patricia;2015;f;9;0.000253108;695;-58
Patricia;2016;f;8;0.000219738;748;-53
Patricia;2017;f;4;0.000110852;1171;-423
Patricia;2018;f;7;0.000191513;840;331
Patricia;2019;f;2;5.56E-05;1606;-766
Patricia;2020;f;5;0.000140209;1058;548
Patricia;2021;f;4;0.000106938;1234;-176
Patricia;2022;f;3;8.39E-05;1431;-197
Patrizia;2000;f;22;0.000733504;301;
Patrizia;2001;f;21;0.000743073;306;-5
Patrizia;2002;f;11;0.000390583;467;-161
Patrizia;2003;f;14;0.000500036;407;60
Patrizia;2004;f;11;0.000380676;491;-84
Patrizia;2005;f;5;0.000172992;783;-292
Patrizia;2006;f;10;0.000343713;545;238
Patrizia;2007;f;6;0.000201281;758;-213
Patrizia;2008;f;7;0.000228945;717;41
Patrizia;2009;f;1;3.19E-05;1551;-834
Patrizia;2010;f;6;0.000184219;820;731
Patrizia;2011;f;3;9.19E-05;1188;-368
Patrizia;2012;f;9;0.000270343;649;539
Patrizia;2013;f;2;5.95E-05;1429;-780
Patrizia;2014;f;4;0.000114712;1117;312
Patrizia;2015;f;3;8.44E-05;1277;-160
Patrizia;2016;f;7;0.000192271;821;456
Patrizia;2017;f;5;0.000138566;1017;-196
Patrizia;2018;f;3;8.21E-05;1336;-319
Patrizia;2019;f;3;8.34E-05;1350;-14
Patrizia;2020;f;1;2.80E-05;1906;-556
Patrizia;2021;f;2;5.35E-05;1600;306
Patrizia;2022;f;2;5.59E-05;1849;-249
Paula;2000;f;26;0.000866869;271;
Paula;2001;f;31;0.001096918;227;44
Paula;2002;f;30;0.001065227;233;-6
Paula;2003;f;36;0.001285806;195;38
Paula;2004;f;42;0.001453488;162;33
Paula;2005;f;44;0.001522333;151;11
Paula;2006;f;47;0.001615453;140;11
Paula;2007;f;43;0.001442517;151;-11
Paula;2008;f;47;0.001537204;153;-2
Paula;2009;f;51;0.001626535;140;13
Paula;2010;f;50;0.001535155;147;-7
Paula;2011;f;53;0.001624322;135;12
Paula;2012;f;62;0.001862365;119;16
Paula;2013;f;59;0.001755534;128;-9
Paula;2014;f;62;0.001778033;118;10
Paula;2015;f;62;0.00174363;123;-5
Paula;2016;f;73;0.002005109;103;20
Paula;2017;f;77;0.00213391;92;11
Paula;2018;f;77;0.002106646;91;1
Paula;2019;f;75;0.002086057;98;-7
Paula;2020;f;79;0.002215305;88;10
Paula;2021;f;81;0.002165486;93;-5
Paula;2022;f;74;0.002068888;94;-1
Paulina;2000;f;6;0.000200047;638;
Paulina;2001;f;5;0.000176922;674;-36
Paulina;2002;f;5;0.000177538;720;-46
Paulina;2004;f;6;0.000207641;687;
Paulina;2005;f;3;0.000103795;971;-284
Paulina;2006;f;7;0.000240599;676;295
Paulina;2007;f;13;0.00043611;465;211
Paulina;2008;f;11;0.000359771;540;-75
Paulina;2009;f;5;0.000159464;889;-349
Paulina;2010;f;7;0.000214922;748;141
Paulina;2011;f;10;0.000306476;615;133
Paulina;2012;f;14;0.000420534;472;143
Paulina;2013;f;21;0.000624851;335;137
Paulina;2014;f;22;0.000630915;340;-5
Paulina;2015;f;21;0.000590584;367;-27
Paulina;2016;f;28;0.000769083;282;85
Paulina;2017;f;14;0.000387984;517;-235
Paulina;2018;f;32;0.000875489;248;269
Paulina;2019;f;28;0.000778795;270;-22
Paulina;2020;f;19;0.000532795;392;-122
Paulina;2021;f;19;0.000507953;408;-16
Paulina;2022;f;24;0.000670991;306;102
Pauline;2000;f;72;0.00240056;94;
Pauline;2001;f;63;0.00222922;102;-8
Pauline;2002;f;56;0.001988425;117;-15
Pauline;2003;f;54;0.001928709;120;-3
Pauline;2004;f;54;0.001868771;123;-3
Pauline;2005;f;39;0.001349341;170;-47
Pauline;2006;f;58;0.001993538;112;58
Pauline;2007;f;47;0.001576705;133;-21
Pauline;2008;f;42;0.001373671;162;-29
Pauline;2009;f;47;0.001498963;154;8
Pauline;2010;f;34;0.001043905;220;-66
Pauline;2011;f;45;0.001379141;166;54
Pauline;2012;f;34;0.001021297;213;-47
Pauline;2013;f;40;0.001190193;189;24
Pauline;2014;f;47;0.001347863;161;28
Pauline;2015;f;46;0.001293661;170;-9
Pauline;2016;f;32;0.000878952;243;-73
Pauline;2017;f;26;0.000720541;308;-65
Pauline;2018;f;29;0.000793412;275;33
Pauline;2019;f;22;0.00061191;362;-87
Pauline;2020;f;29;0.000813213;270;92
Pauline;2021;f;17;0.000454485;445;-175
Pauline;2022;f;10;0.00027958;646;-201
Pelin;2000;f;4;0.000133364;777;
Pelin;2001;f;7;0.000247691;590;187
Pelin;2002;f;2;7.10E-05;1020;-430
Pelin;2003;f;3;0.000107151;914;106
Pelin;2004;f;2;6.92E-05;1103;-189
Pelin;2005;f;2;6.92E-05;1125;-22
Pelin;2006;f;3;0.000103114;1013;112
Pelin;2007;f;3;0.000100641;1039;-26
Pelin;2008;f;3;9.81E-05;1050;-11
Pelin;2009;f;2;6.38E-05;1284;-234
Pelin;2010;f;2;6.14E-05;1339;-55
Pelin;2011;f;2;6.13E-05;1369;-30
Pelin;2012;f;9;0.000270343;649;720
Pelin;2013;f;3;8.93E-05;1238;-589
Pelin;2014;f;5;0.00014339;990;248
Pelin;2015;f;3;8.44E-05;1277;-287
Pelin;2016;f;6;0.000164803;919;358
Pelin;2017;f;4;0.000110852;1171;-252
Pelin;2018;f;10;0.00027359;658;513
Pelin;2019;f;2;5.56E-05;1606;-948
Pelin;2020;f;3;8.41E-05;1378;228
Pelin;2021;f;6;0.000160406;983;395
Pelin;2022;f;3;8.39E-05;1431;-448
Pema;2000;f;1;3.33E-05;1166;
Pema;2002;f;3;0.000106523;887;
Pema;2003;f;1;3.57E-05;1256;-369
Pema;2004;f;1;3.46E-05;1343;-87
Pema;2005;f;1;3.46E-05;1348;-5
Pema;2006;f;1;3.44E-05;1435;-87
Pema;2008;f;5;0.000163532;846;
Pema;2009;f;1;3.19E-05;1551;-705
Pema;2011;f;4;0.00012259;1038;
Pema;2012;f;1;3.00E-05;1683;-645
Pema;2013;f;1;2.98E-05;1733;-50
Pema;2014;f;2;5.74E-05;1480;253
Pema;2015;f;1;2.81E-05;1769;-289
Pema;2016;f;1;2.75E-05;1839;-70
Pema;2017;f;2;5.54E-05;1568;271
Pema;2020;f;3;8.41E-05;1378;
Pema;2021;f;2;5.35E-05;1600;-222
Pema;2022;f;2;5.59E-05;1849;-249
Penelope;2000;f;1;3.33E-05;1166;
Penelope;2001;f;5;0.000176922;674;492
Penelope;2002;f;2;7.10E-05;1020;-346
Penelope;2003;f;7;0.000250018;603;417
Penelope;2004;f;4;0.000138427;845;-242
Penelope;2005;f;6;0.000207591;707;138
Penelope;2006;f;3;0.000103114;1013;-306
Penelope;2007;f;2;6.71E-05;1208;-195
Penelope;2008;f;2;6.54E-05;1242;-34
Penelope;2009;f;3;9.57E-05;1106;136
Penelope;2010;f;5;0.000153516;915;191
Penelope;2011;f;9;0.000275828;652;263
Penelope;2012;f;9;0.000270343;649;3
Penelope;2013;f;7;0.000208284;786;-137
Penelope;2014;f;14;0.000401491;501;285
Penelope;2015;f;9;0.000253108;695;-194
Penelope;2016;f;5;0.000137336;1034;-339
Penelope;2017;f;12;0.000332557;573;461
Penelope;2018;f;7;0.000191513;840;-267
Penelope;2019;f;5;0.00013907;1045;-205
Penelope;2020;f;17;0.000476711;429;616
Penelope;2021;f;18;0.000481219;425;4
Penelope;2022;f;11;0.000307537;602;-177
Pera;2018;f;1;2.74E-05;1882;
Pera;2021;f;2;5.35E-05;1600;
Pera;2022;f;2;5.59E-05;1849;-249
Peri;2002;f;1;3.55E-05;1216;
Peri;2003;f;1;3.57E-05;1256;-40
Peri;2004;f;1;3.46E-05;1343;-87
Peri;2007;f;2;6.71E-05;1208;
Peri;2012;f;1;3.00E-05;1683;
Peri;2014;f;2;5.74E-05;1480;
Peri;2015;f;2;5.62E-05;1480;0
Peri;2016;f;1;2.75E-05;1839;-359
Peri;2017;f;1;2.77E-05;1860;-21
Peri;2018;f;4;0.000109436;1183;677
Peri;2020;f;2;5.61E-05;1612;
Peri;2022;f;2;5.59E-05;1849;
Petra;2000;f;23;0.000766846;288;
Petra;2001;f;31;0.001096918;227;61
Petra;2002;f;24;0.000852182;273;-46
Petra;2003;f;16;0.000571469;369;-96
Petra;2004;f;21;0.000726744;324;45
Petra;2005;f;14;0.000484379;426;-102
Petra;2006;f;12;0.000412456;484;-58
Petra;2007;f;6;0.000201281;758;-274
Petra;2008;f;7;0.000228945;717;41
Petra;2009;f;5;0.000159464;889;-172
Petra;2010;f;9;0.000276328;640;249
Petra;2011;f;7;0.000214533;739;-99
Petra;2012;f;13;0.000390496;496;243
Petra;2013;f;10;0.000297548;620;-124
Petra;2014;f;8;0.000229424;725;-105
Petra;2015;f;9;0.000253108;695;30
Petra;2016;f;8;0.000219738;748;-53
Petra;2017;f;10;0.000277131;644;104
Petra;2018;f;9;0.000246231;716;-72
Petra;2019;f;4;0.000111256;1177;-461
Petra;2020;f;5;0.000140209;1058;119
Petra;2021;f;10;0.000267344;687;371
Petra;2022;f;8;0.000223664;756;-69
Philaé;2001;f;1;3.54E-05;1162;
Philaé;2011;f;1;3.06E-05;1625;
Philaé;2022;f;2;5.59E-05;1849;
Philine;2000;f;4;0.000133364;777;
Philine;2001;f;3;0.000106153;837;-60
Philine;2003;f;3;0.000107151;914;
Philine;2004;f;6;0.000207641;687;227
Philine;2005;f;2;6.92E-05;1125;-438
Philine;2006;f;6;0.000206228;724;401
Philine;2007;f;10;0.000335469;564;160
Philine;2008;f;6;0.000196239;774;-210
Philine;2009;f;3;9.57E-05;1106;-332
Philine;2010;f;3;9.21E-05;1170;-64
Philine;2011;f;7;0.000214533;739;431
Philine;2012;f;5;0.000150191;951;-212
Philine;2013;f;6;0.000178529;854;97
Philine;2014;f;6;0.000172068;892;-38
Philine;2015;f;7;0.000196861;811;81
Philine;2016;f;2;5.49E-05;1546;-735
Philine;2017;f;13;0.00036027;548;998
Philine;2018;f;17;0.000465104;444;104
Philine;2019;f;15;0.000417211;490;-46
Philine;2020;f;5;0.000140209;1058;-568
Philine;2021;f;11;0.000294078;635;423
Philine;2022;f;11;0.000307537;602;33
Philippa;2000;f;2;6.67E-05;976;
Philippa;2001;f;1;3.54E-05;1162;-186
Philippa;2002;f;2;7.10E-05;1020;142
Philippa;2003;f;3;0.000107151;914;106
Philippa;2004;f;3;0.000103821;963;-49
Philippa;2005;f;4;0.000138394;866;97
Philippa;2006;f;3;0.000103114;1013;-147
Philippa;2007;f;1;3.35E-05;1449;-436
Philippa;2008;f;5;0.000163532;846;603
Philippa;2009;f;5;0.000159464;889;-43
Philippa;2010;f;4;0.000122812;1031;-142
Philippa;2011;f;2;6.13E-05;1369;-338
Philippa;2012;f;7;0.000210267;783;586
Philippa;2013;f;8;0.000238039;724;59
Philippa;2014;f;9;0.000258102;685;39
Philippa;2015;f;10;0.000281231;641;44
Philippa;2016;f;6;0.000164803;919;-278
Philippa;2017;f;10;0.000277131;644;275
Philippa;2018;f;13;0.000355667;536;108
Philippa;2019;f;13;0.000361583;549;-13
Philippa;2020;f;12;0.000336502;561;-12
Philippa;2021;f;9;0.00024061;737;-176
Philippa;2022;f;8;0.000223664;756;-19
Philippine;2003;f;1;3.57E-05;1256;
Philippine;2006;f;1;3.44E-05;1435;
Philippine;2009;f;1;3.19E-05;1551;
Philippine;2010;f;2;6.14E-05;1339;212
Philippine;2011;f;1;3.06E-05;1625;-286
Philippine;2012;f;2;6.01E-05;1400;225
Philippine;2013;f;2;5.95E-05;1429;-29
Philippine;2014;f;2;5.74E-05;1480;-51
Philippine;2015;f;1;2.81E-05;1769;-289
Philippine;2016;f;1;2.75E-05;1839;-70
